epoch,train_loss,val_loss,lr
59,0.0007690588827244937,0.0003940980532206595,0.00019994532573409262
60,0.0007565832929685712,0.0003065788478124887,0.00019993384540433894
61,0.0006587902898900211,0.0004646221059374511,0.00019992127221406275
62,0.0007901907083578408,0.00037659204099327326,0.0001999076063007624
63,0.0008059041574597359,0.0006215123576112092,0.0001998928478138862
64,0.000662178557831794,0.00040194278699345887,0.0001998769969148305
65,0.0007041618810035288,0.0010238878894597292,0.00019986005377693828
66,0.0006872933590784669,0.0006316930521279573,0.00019984201858549695
67,0.0006395061500370502,0.0006413688533939421,0.00019982289153773648
68,0.0007192404009401798,0.0007722812006250024,0.0001998026728428272
69,0.0006372999050654471,0.0008641905733384192,0.0001997813627218775
70,0.000713221961632371,0.0013603551778942347,0.00019975896140793145
71,0.000557607039809227,0.0006174473674036562,0.00019973546914596625
72,0.000641881488263607,0.0006989540997892618,0.00019971088619288955
73,0.0006865287432447076,0.0006463626632466912,0.0001996852128175365
74,0.0007149350130930543,0.0006868464988656342,0.00019965844930066706
75,0.0006177314789965749,0.00024658243637531996,0.00019963059593496274
76,0.0006400412530638278,0.0003874021931551397,0.00019960165302502353
77,0.0006193876033648849,0.00038353510899469256,0.00019957162088736442
78,0.0006089967209845781,0.0002768300473690033,0.0001995404998504121
79,0.0006037197890691459,0.0009446590556763113,0.0001995082902545012
80,0.0006639276398345828,0.00031625654082745314,0.0001994749924518707
81,0.0005733005236834288,0.00021027238108217716,0.00019944060680666007
82,0.0005696193547919393,0.0011156935943290591,0.0001994051336949052
83,0.0005219865124672651,0.0004464565427042544,0.00019936857350453434
84,0.0005948554608039558,0.0002389869187027216,0.00019933092663536388
85,0.0004727500199805945,0.00030684893135912716,0.00019929219349909397
86,0.0005153293022885919,0.0002527698234189302,0.00019925237451930397
87,0.0005703170318156481,0.00033417617669329047,0.00019921147013144785
88,0.000517886015586555,0.0013788946671411395,0.00019916948078284945
89,0.0005579564021900296,0.0006503814365714788,0.00019912640693269757
90,0.0006873034872114658,0.0011674122652038932,0.00019908224905204093
91,0.0004853365244343877,0.0005183919565752149,0.00019903700762378306
92,0.0004937864723615348,0.00025828558136709034,0.00019899068314267694
93,0.0005142167792655528,0.000569466850720346,0.00019894327611531964
94,0.0005700918263755739,0.00041177187813445926,0.0001988947870601469
95,0.0005479824030771852,0.00030489268829114735,0.0001988452165074272
96,0.0006174699519760907,0.0003325506404507905,0.0001987945649992562
97,0.00048418750520795584,0.001274286420084536,0.00019874283308955062
98,0.0004747956118080765,0.00035932869650423527,0.0001986900213440424
99,0.0005996028776280582,0.0004274002858437598,0.0001986361303402723
100,0.0004827317607123405,0.00036517195985652506,0.00019858116066758368
101,0.00043310600449331105,0.0005807614070363343,0.00019852511292711613
102,0.0004781051247846335,0.0002836748899426311,0.0001984679877317987
103,0.00044115251512266695,0.0008002420072443783,0.00019840978570634342
104,0.0004925513057969511,0.0009337772498838603,0.0001983505074872383
105,0.0004619061073753983,0.00048284223885275424,0.00019829015372274043
106,0.0004979105433449149,0.000423985009547323,0.00019822872507286893
107,0.000459330651210621,0.0002899442915804684,0.00019816622220939766
108,0.0004101133090443909,0.0009533382253721356,0.00019810264581584792
109,0.00043473285040818155,0.0002535595267545432,0.000198037996587481
110,0.0004781436000484973,0.00030846951995044947,0.00019797227523129046
111,0.0004892982542514801,0.00019611594325397164,0.00019790548246599452
112,0.0005523828440345824,0.00045432517072185874,0.00019783761902202819
113,0.0005061229458078742,0.000678506214171648,0.00019776868564153521
114,0.0004347704234533012,0.0005594281828962266,0.00019769868307836
115,0.00047488557174801826,0.00030959307332523167,0.00019762761209803932
116,0.0005092215724289417,0.000706948630977422,0.00019755547347779408
117,0.0004282482259441167,0.00018454049131833017,0.00019748226800652064
118,0.0004525874392129481,0.00041225983295589685,0.00019740799648478236
119,0.0005825350526720285,0.0005865450948476791,0.00019733265972480063
120,0.00044748958316631615,0.00015622033970430493,0.0001972562585504462
121,0.0004599978565238416,0.0003048747021239251,0.00019717879379723012
122,0.000465615710709244,0.000276586739346385,0.0001971002663122945
123,0.0004220308328513056,0.0002724561491049826,0.00019702067695440332
124,0.00045836230856366456,0.0001690456847427413,0.00019694002659393305
125,0.00042980469879694283,0.00035535762435756624,0.00019685831611286313
126,0.00046968666720204055,0.0007312634843401611,0.00019677554640476627
127,0.000468207523226738,0.0007870150730013847,0.00019669171837479873
128,0.0004754695401061326,0.000327416870277375,0.00019660683293969041
129,0.0003726153518073261,0.0004715174436569214,0.00019652089102773488
130,0.0004524281248450279,0.0003804081061389297,0.00019643389357877907
131,0.0004220957634970546,0.0002815445186570287,0.00019634584154421317
132,0.00042463766294531524,0.0003658246132545173,0.0001962567358869601
133,0.00040578615153208375,0.0020138719119131565,0.00019616657758146506
134,0.00045310036512091756,0.0002772696316242218,0.00019607536761368484
135,0.00043947476660832763,0.0003999439359176904,0.00019598310698107702
136,0.00042653459240682423,0.00032599217956885695,0.00019588979669258913
137,0.00039889253093861043,0.0006469705258496106,0.0001957954377686475
138,0.0004669106856454164,0.00017958793614525348,0.0001957000312411462
139,0.0003950078971683979,0.0003539961762726307,0.00019560357815343577
140,0.00043624694808386266,0.00026595115195959806,0.0001955060795603117
141,0.00039901313721202314,0.0002681331243366003,0.000195407536528003
142,0.0004499260103330016,0.0004328154609538615,0.00019530795013416046
143,0.000446975085651502,0.00026590193738229573,0.0001952073214678449
144,0.0003575267910491675,0.0007483809604309499,0.00019510565162951534
145,0.00040243391413241625,0.0002059549151454121,0.00019500294173101685
146,0.0003842734731733799,0.00023823582159820944,0.0001948991928955684
147,0.00043793523218482733,0.00030450194026343524,0.00019479440625775064
148,0.0004506425466388464,0.0002201816823799163,0.00019468858296349344
149,0.0003621485084295273,0.0004230134654790163,0.0001945817241700634
150,0.00039414645289070904,0.0003063291951548308,0.0001944738310460512
151,0.0004075438773725182,0.00040171394357457757,0.0001943649047713587
152,0.0005291225388646126,0.00039265109808184206,0.0001942549465371862
153,0.00037146208342164755,0.000438358576502651,0.0001941439575460194
154,0.0003972593985963613,0.00020754338765982538,0.00019403193901161605
155,0.0004288312920834869,0.00020816361939068884,0.0001939188921589929
156,0.0005119242123328149,0.00037071865517646074,0.00019380481822441227
157,0.00032214639941230416,0.00017459630907978863,0.00019368971845536837
158,0.00042812619358301163,0.00025280649424530566,0.0001935735941105739
159,0.0003523190098349005,0.0005911622429266572,0.00019345644645994602
160,0.00034131950815208256,0.00017892909818328917,0.0001933382767845927
161,0.00036137073766440153,0.0003406316100154072,0.0001932190863767986
162,0.00031851432868279517,0.00015960771997924894,0.00019309887654001088
163,0.0003613001317717135,0.00020575647067744285,0.00019297764858882506
164,0.00034815171966329217,0.0002267820091219619,0.00019285540384897062
165,0.0005188992945477366,0.00017145734454970807,0.00019273214365729644
166,0.00035607971949502826,0.0003536357544362545,0.00019260786936175624
167,0.0003785761073231697,0.00035020284121856093,0.00019248258232139377
168,0.0003864591126330197,0.00018317188369110227,0.00019235628390632808
169,0.0003416164836380631,0.00024234253214672208,0.00019222897549773835
170,0.00034747421159408987,0.0009671092848293483,0.00019210065848784897
171,0.00040890261880122125,0.00012653536396101117,0.0001919713342799142
172,0.00039407177246175706,0.00016435931320302188,0.00019184100428820284
173,0.00035869231214746833,0.00017431673768442124,0.00019170966993798283
174,0.0003370838821865618,0.00019167762366123497,0.00019157733266550556
175,0.0003748746821656823,0.00030913727823644876,0.00019144399391799025
176,0.00047965621342882514,0.00022771071235183626,0.0001913096551536081
177,0.0003593488654587418,0.00035669869976118207,0.00019117431784146626
178,0.00040612724842503667,0.0019130753353238106,0.00019103798346159194
179,0.0003881110460497439,0.00042705886880867183,0.00019090065350491607
180,0.0003736188227776438,0.00033132292446680367,0.00019076232947325703
181,0.0003694547340273857,0.0002551685902290046,0.00019062301287930427
182,0.0003829207271337509,0.00046614857274107635,0.00019048270524660177
183,0.0003547654487192631,0.00014852819731459022,0.0001903414081095313
184,0.00038694648537784815,0.0003545160870999098,0.0001901991230132957
185,0.00032307859510183334,0.0002088838373310864,0.00019005585151390201
186,0.0003549974353518337,0.00029966741567477584,0.0001899115951781444
187,0.00036753868334926665,0.00015712609456386417,0.000189766355583587
188,0.0003230195143260062,0.000153637258335948,0.00018962013431854684
189,0.00037530154804699123,0.00016216009680647403,0.00018947293298207616
190,0.00037585754762403667,0.00026260947925038636,0.00018932475318394522
191,0.0003505329950712621,0.00017456219939049333,0.00018917559654462455
192,0.0003330337058287114,0.0004164051206316799,0.00018902546469526724
193,0.00029960207757540047,0.000263396737864241,0.00018887435927769118
194,0.0004017262253910303,0.0003301256219856441,0.000188722281944361
195,0.0003230464062653482,0.0004585966526065022,0.00018856923435837003
196,0.0003484163898974657,0.0004041671345476061,0.00018841521819342217
197,0.00031753687653690577,0.0005292197456583381,0.0001882602351338135
198,0.00036682901554740965,0.0002393306203885004,0.00018810428687441395
199,0.00033767285640351474,0.00031231288448907435,0.00018794737512064873
200,0.00036910761264152825,0.0003417491971049458,0.0001877895015884796
201,0.00032017455669119954,0.00021823222050443292,0.0001876306680043862
202,0.00031715710065327585,0.00036654112045653164,0.0001874708761053472
203,0.00035547351581044495,0.0001674823579378426,0.00018731012763882114
204,0.0003197692276444286,0.00029110012110322714,0.00018714842436272757
205,0.00040901824831962585,0.00021583048510365188,0.0001869857680454276
206,0.0003480882151052356,0.00017908723384607583,0.00018682216046570462
207,0.0003063224721699953,0.0016199228120967746,0.0001866576034127449
208,0.00033318859641440213,0.0001551720779389143,0.00018649209868611808
209,0.0003402876609470695,0.00027010918711312115,0.00018632564809575725
210,0.00040473754052072763,0.0006550390389747918,0.00018615825346193944
211,0.0002788312849588692,0.0005475927609950304,0.00018598991661526558
212,0.0003321889671497047,9.702950046630576e-05,0.0001858206393966404
213,0.00036766036646440625,0.00028059541364200413,0.00018565042365725247
214,0.00034052811679430306,0.0001702403387753293,0.0001854792712585538
215,0.00029859269852750003,0.00021567112707998604,0.00018530718407223963
216,0.00034449505619704723,0.0002017022343352437,0.0001851341639802279
217,0.00034127896651625633,0.00026685846387408674,0.0001849602128746386
218,0.0003425524046178907,0.0006534375133924186,0.00018478533265777307
219,0.00031502192723564804,0.000288763694697991,0.00018460952524209344
220,0.0004044159722980112,0.00021730887237936258,0.0001844327925502014
221,0.00031314449734054506,0.00033034945954568684,0.00018425513651481736
222,0.00031188983120955527,0.00028384861070662737,0.00018407655907875928
223,0.00031926887459121644,0.00042035809019580483,0.00018389706219492136
224,0.00028885708888992667,0.00018447327602189034,0.00018371664782625277
225,0.00035100814420729876,0.0003599094052333385,0.00018353531794573614
226,0.000349789101164788,0.00018590272520668805,0.00018335307453636602
227,0.00030873806099407375,0.00015132025873754174,0.00018316991959112708
228,0.0002902406849898398,0.0006928684306330979,0.0001829858551129725
229,0.0003354483051225543,0.00013801261957269162,0.0001828008831148019
230,0.00030872898059897125,0.0006213731248863041,0.00018261500561943944
231,0.00030102868913672864,0.0005889599560759962,0.00018242822465961163
232,0.0003948963712900877,0.00017014247714541852,0.0001822405422779251
233,0.0003445141774136573,0.0005556662799790502,0.00018205196052684434
234,0.00032405785168521106,0.0003063723852392286,0.00018186248146866913
235,0.00031587775447405875,0.0002169808722101152,0.0001816721071755121
236,0.0002821130910888314,0.00048379754298366606,0.00018148083972927605
237,0.00028754089726135135,0.0008094575605355203,0.00018128868122163112
238,0.00029632827499881387,0.0005055131623521447,0.0001810956337539919
239,0.0003405303868930787,0.0001763917098287493,0.00018090169943749465
240,0.00029625152819789946,0.0005212686373852193,0.00018070688039297395
241,0.0003263088583480567,0.0001312944950768724,0.00018051117875093968
242,0.00032236811239272356,0.00025931326672434807,0.00018031459665155357
243,0.00028761097928509116,0.000514756073243916,0.00018011713624460602
244,0.00028274086071178317,0.00025477271992713213,0.0001799187996894924
245,0.00028541136998683214,0.0001495198521297425,0.00017971958915518954
246,0.00030734160100109875,0.00018580669711809605,0.00017951950682023183
247,0.0003161090426146984,0.0001674430095590651,0.00017931855487268773
248,0.0003556237497832626,0.00016472583229187876,0.00017911673551013546
249,0.00039364321855828166,0.00022866690414957702,0.00017891405093963932
250,0.0002864371344912797,0.0002584047906566411,0.00017871050337772522
251,0.0003045599441975355,0.00038139772368595004,0.0001785060950503567
252,0.00030541428714059293,0.00020049810700584203,0.00017830082819291052
253,0.0002791071601677686,0.00013625517021864653,0.0001780947050501521
254,0.00030724526732228696,0.0002553817175794393,0.00017788772787621118
255,0.00034610822331160307,0.00015429535415023565,0.00017767989893455687
256,0.00029269259539432824,0.0003530136600602418,0.00017747122049797327
257,0.0003156101447530091,0.00022039024042896926,0.00017726169484853427
258,0.0002858648949768394,0.0002659409656189382,0.0001770513242775788
259,0.00029960329993627965,0.00028947164537385106,0.0001768401110856858
260,0.0003481792809907347,0.00024447357282042503,0.00017662805758264882
261,0.0002710625994950533,0.0002986922627314925,0.00017641516608745103
262,0.00032324763014912605,0.00023917345970403403,0.0001762014389282397
263,0.00025046351947821677,0.0002175927656935528,0.00017598687844230077
264,0.0003177671751473099,0.0001831395347835496,0.0001757714869760334
265,0.00025155997718684375,0.0004149895685259253,0.0001755552668849241
266,0.0003710594610311091,0.0001856684248195961,0.0001753382205335212
267,0.00027665001107379794,0.0005213468102738261,0.00017512035029540877
268,0.00028209859738126397,0.00015707731654401869,0.00017490165855318086
269,0.00035611444036476314,0.00019803675240837038,0.0001746821476984153
270,0.0002693548158276826,0.0017859298968687654,0.00017446182013164768
271,0.00032143943826667964,0.00036533636739477515,0.00017424067826234493
272,0.000247360352659598,0.0002860832028090954,0.0001740187245088791
273,0.00029188545886427164,0.00021483212185557932,0.0001737959612985009
274,0.0003098392626270652,0.0003598255570977926,0.0001735723910673131
275,0.0002897013328038156,0.0002451188047416508,0.0001733480162602439
276,0.0002939997357316315,0.0007266436005011201,0.00017312283933102027
277,0.0003423288289923221,0.0002471754851285368,0.00017289686274214104
278,0.0002826453128363937,0.00045650132233276963,0.00017267008896484998
279,0.000284339243080467,0.0003718390653375536,0.0001724425204791088
280,0.00028349642525427043,0.0003973341954406351,0.00017221415977356993
281,0.0002320198545930907,0.00017686474893707782,0.00017198500934554952
282,0.00029784347862005234,0.00034221017267555,0.00017175507170099995
283,0.0004915633471682668,0.00031711492920294404,0.00017152434935448243
284,0.0002939619298558682,0.00015452041407115757,0.0001712928448291396
285,0.00026415399042889476,0.0003332706110086292,0.0001710605606566678
286,0.00026082995464093983,0.0002605844347272068,0.0001708274993772896
287,0.0002800833899527788,0.0002427797589916736,0.0001705936635397258
288,0.0002605096669867635,0.0007373573025688529,0.00017035905570116758
289,0.00029645056929439306,0.00010167953587369993,0.00017012367842724876
290,0.0003132351557724178,0.00017294027202297002,0.00016988753429201744
291,0.0002803243405651301,0.0003521325998008251,0.00016965062587790812
292,0.0002997760893777013,0.00031258322997018695,0.0001694129557757132
293,0.0002707759849727154,0.0002527665055822581,0.00016917452658455487
294,0.00030955247348174453,0.000466581666842103,0.00016893534091185652
295,0.0002451478212606162,0.00015870764036662877,0.00016869540137331437
296,0.0002554724342189729,0.0002241762267658487,0.0001684547105928688
297,0.00033956253901124,0.0004423987993504852,0.0001682132712026756
298,0.00023121338745113462,0.0004753276298288256,0.00016797108584307724
299,0.00030890179914422333,0.0008550796774215996,0.00016772815716257404
300,0.00030010510818101466,0.00018777206423692405,0.0001674844878177951
301,0.0002693519345484674,0.00019897890160791576,0.00016724008047346936
302,0.0002795708132907748,0.00020553894864860922,0.0001669949378023964
303,0.0002575238759163767,0.00014522152196150273,0.00016674906248541718
304,0.00030376965878531337,0.00020455740741454065,0.00016650245721138473
305,0.00021219717746134847,0.00016393289843108505,0.00016625512467713488
306,0.0002962229773402214,0.0002346257824683562,0.00016600706758745657
307,0.0002831477904692292,0.00015334892668761313,0.0001657582886550624
308,0.0003183359804097563,0.00030127845820970833,0.00016550879060055887
309,0.00023615053214598447,0.00028626315179280937,0.0001652585761524168
310,0.00024148136435542256,0.0002788909478113055,0.00016500764804694125
311,0.0002918943646363914,0.00015901886217761785,0.0001647560090282418
312,0.00023359296028502285,0.00020373021834529936,0.00016450366184820247
313,0.0002504567091818899,0.0002829614095389843,0.0001642506092664516
314,0.00025325766182504594,0.0001302245509577915,0.00016399685405033156
315,0.0002673995913937688,0.00022133695892989635,0.00016374239897486888
316,0.0002679261961020529,0.0002511655038688332,0.00016348724682274345
317,0.0002787768898997456,0.0005417574429884553,0.0001632314003842583
318,0.00025949013070203364,0.00014123477740213275,0.00016297486245730916
319,0.0002623200125526637,0.00020602901349775493,0.0001627176358473536
320,0.00021705067774746567,0.0005136061809025705,0.0001624597233673807
321,0.0002661037724465132,0.00023228509235195816,0.00016220112783787996
322,0.0002564306487329304,0.00011507605813676491,0.00016194185208681072
323,0.00026216451078653336,0.00021579275198746473,0.000161681898949571
324,0.0002509188198018819,0.0002847486175596714,0.0001614212712689667
325,0.0002661602629814297,8.573758532293141e-05,0.00016115997189518035
326,0.0002588270290289074,0.00016353804676327854,0.00016089800368574003
327,0.0003022129531018436,0.0002140087599400431,0.00016063536950548815
328,0.00023205434263218194,0.00010804707562783733,0.00016037207222654998
329,0.0002532122889533639,0.00022632644686382264,0.0001601081147283024
330,0.00022649226593784988,0.0002627405629027635,0.00015984349989734236
331,0.0003195379686076194,0.00032457118504680693,0.00015957823062745519
332,0.00025743464357219636,0.00016549782594665885,0.00015931230981958315
333,0.00027281043003313243,0.00014920212561264634,0.0001590457403817936
334,0.0002819316287059337,0.0002191000821767375,0.0001587785252292472
335,0.0002477504895068705,0.00024056067923083901,0.00015851066728416605
336,0.00027094679535366595,0.00021542690228670835,0.00015824216947580173
337,0.00024399439280387014,0.0002365873515373096,0.00015797303474040324
338,0.0002732779539655894,0.00028127769473940134,0.0001577032660211849
339,0.00025552339502610266,0.0001784516789484769,0.00015743286626829426
340,0.00025019716122187674,0.00015441759023815393,0.00015716183843877968
341,0.0002320125640835613,0.00022410439851228148,0.00015689018549655805
342,0.00023765779042150825,0.0002133824018528685,0.00015661791041238245
343,0.00022575190814677626,0.00022802753665018827,0.00015634501616380956
344,0.00028836794081144035,0.0003894863184541464,0.00015607150573516718
345,0.00024031718203332275,0.000387821055483073,0.00015579738211752154
346,0.00025741770514287055,0.00030541070736944675,0.00015552264830864457
347,0.0002955748641397804,0.0001912735606310889,0.00015524730731298126
348,0.00023903654073365033,0.00012135421275161207,0.00015497136214161653
349,0.0002596581762190908,0.000271721335593611,0.00015469481581224264
350,0.0002573962847236544,0.00041341051110066473,0.00015441767134912588
351,0.0002636149001773447,0.0003769852046389133,0.00015413993178307374
352,0.00023904407862573862,0.00027132549439556897,0.0001538616001514016
353,0.00028394185937941074,0.00011206555791432038,0.0001535826794978996
354,0.0002039368118857965,0.00013969982683192939,0.0001533031728727993
355,0.00023082918778527528,0.00016855036665219814,0.0001530230833327404
356,0.0002726949460338801,0.0001982117391889915,0.00015274241394073722
357,0.00024078506976366043,0.00026786435046233237,0.00015246116776614524
358,0.00025328571791760623,0.00036302724038250744,0.00015217934788462766
359,0.00024592006229795516,0.00016625347780063748,0.00015189695737812144
360,0.000336369383148849,0.00018428813200443983,0.00015161399933480397
361,0.00023032761237118393,0.00018681575602386147,0.00015133047684905905
362,0.0002421571989543736,0.0004865462542511523,0.0001510463930214432
363,0.00020103286078665406,0.0002689183165784925,0.0001507617509586516
364,0.00023810341372154653,0.00014449698210228235,0.00015047655377348426
365,0.0002034011558862403,0.00012053696991642937,0.00015019080458481197
366,0.00025855854619294405,0.00015027713379822671,0.00014990450651754196
367,0.0002729783009272069,0.0001783339976100251,0.0001496176627025841
368,0.00021118990844115615,0.00010707298497436568,0.0001493302762768164
369,0.0002511224593035877,0.00018046994227916002,0.0001490423503830507
370,0.00022017513401806355,0.00021485229081008583,0.00014875388816999854
371,0.0002633155381772667,0.00010967961134156212,0.00014846489279223641
372,0.00021659533376805484,8.339202759088948e-05,0.00014817536741017144
373,0.0002227297954959795,0.0003045941120944917,0.00014788531519000688
374,0.00024270857102237642,0.00035712335375137627,0.0001475947393037073
375,0.0002485902514308691,0.000375298346625641,0.00014730364292896405
376,0.00026447861455380917,0.000172713422216475,0.0001470120292491604
377,0.000232559148571454,9.397228132002056e-05,0.0001467199014533369
378,0.00024392016348429024,0.0002186000783694908,0.00014642726273615632
379,0.0002477677189745009,0.00026711419923231006,0.00014613411629786874
380,0.000212702841963619,0.0004077873018104583,0.00014584046534427665
381,0.00026002703816629946,0.00020058965310454369,0.00014554631308669983
382,0.00019517814507707953,0.00013083983503747731,0.0001452516627419403
383,0.00022615425405092537,0.00011166522017447278,0.00014495651753224694
384,0.0002143238962162286,0.00018961506430059671,0.00014466088068528058
385,0.0002509466139599681,0.00013464951189234853,0.0001443647554340783
386,0.00028541323263198137,0.0003102667978964746,0.00014406814501701848
387,0.00021359542733989656,0.0005441798130050302,0.0001437710526777851
388,0.00024649224360473454,0.00011664936027955264,0.00014347348166533238
389,0.00023966598382685333,0.00012215379683766514,0.0001431754352338492
390,0.00023885314294602722,0.00031579911592416465,0.00014287691664272367
391,0.00020019261864945292,9.49774039327167e-05,0.0001425779291565072
392,0.00019853921548929065,9.838250116445124e-05,0.00014227847604487905
393,0.00021428673062473536,8.280546171590686e-05,0.0001419785605826105
394,0.0002753658627625555,0.00014857052883598953,0.00014167818604952898
395,0.0002713720314204693,0.00023466076527256519,0.00014137735573048225
396,0.00022307194012682885,0.0002522853610571474,0.0001410760729153025
397,0.00018328441365156323,0.000417767878388986,0.00014077434089877032
398,0.0002320447820238769,0.00024238678452093154,0.00014047216298057868
399,0.0002759400231298059,0.00022429546515922993,0.0001401695424652969
400,0.00019961711950600147,9.646226681070402e-05,0.00013986648266233444
401,0.00026432136655785143,0.00012177598546259105,0.0001395629868859048
402,0.00024420060799457133,0.00013400572061073035,0.0001392590584549891
403,0.0002011663600569591,0.0001964583498192951,0.00013895470069329998
404,0.00021173438290134072,0.0005199307342991233,0.00013864991692924517
405,0.00023002145462669432,0.0003660993243101984,0.0001383447104958911
406,0.00025111358263529837,0.00019463196804281324,0.00013803908473092641
407,0.0002439106028759852,0.00038317410508170724,0.0001377330429766255
408,0.0002138093113899231,0.0003132804704364389,0.00013742658857981199
409,0.0002012014592764899,0.00021939416183158755,0.00013711972489182202
410,0.00023342351778410375,0.00022116428590379655,0.00013681245526846777
411,0.00022771162912249565,0.00012130184768466279,0.00013650478307000055
412,0.00020795078307855874,9.54910647124052e-05,0.00013619671166107425
413,0.000189130223589018,0.0001297619310207665,0.00013588824441070847
414,0.00023843275266699493,9.823426080401987e-05,0.0001355793846922516
415,0.0002482018026057631,0.00022237893426790833,0.00013527013588334407
416,0.00019856321159750223,0.00010205258877249435,0.00013496050136588126
417,0.0002268451062263921,0.00022027308295946568,0.00013465048452597673
418,0.00020740438776556402,0.00017528224270790815,0.0001343400887539249
419,0.0001877924078144133,0.0003076373250223696,0.00013402931744416424
420,0.0002236086002085358,0.0002718840551096946,0.00013371817399524
421,0.00021361703693401068,0.00023197940026875585,0.00013340666180976707
422,0.00021889655909035355,0.0005036525544710457,0.00013309478429439277
423,0.00018248817650601268,0.00026301632169634104,0.0001327825448597597
424,0.00020951218903064728,0.00016747480549383909,0.00013246994692046833
425,0.0002171622618334368,0.0002815212938003242,0.0001321569938950395
426,0.00025873666163533926,0.00017647238564677536,0.0001318436892058775
427,0.00021589618700090796,0.00011202260066056624,0.00013153003627923212
428,0.00021413872309494764,0.00014512256893794984,0.00013121603854516155
429,0.00021919221035204828,0.00014667666982859373,0.0001309016994374947
430,0.00020953945931978524,0.0001122649700846523,0.00013058702239379373
431,0.0002309042029082775,0.00035659479908645153,0.00013027201085531628
432,0.00024609710089862347,0.00013825928908772767,0.00012995666826697816
433,0.0002204082702519372,9.63771526585333e-05,0.00012964099807731533
434,0.00020075790234841406,0.0004394920542836189,0.00012932500373844644
435,0.00018903646559920162,0.00013791437959298491,0.00012900868870603497
436,0.00022770982468500733,9.593581489752978e-05,0.00012869205643925138
